work,workLabel,authorLabel,genreLabel,countryLabel,durationLabel,publicationDate,performerLabel,partOfLabel
http://www.wikidata.org/entity/Q67202625,Q67202625,Франтишек Ладислав Челаковский,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q67202630,Q67202630,Франтишек Ладислав Челаковский,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q67202631,Q67202631,Франтишек Ладислав Челаковский,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q67202628,Q67202628,Франтишек Ладислав Челаковский,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q67202629,Q67202629,Франтишек Ладислав Челаковский,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q67202632,Q67202632,Франтишек Ладислав Челаковский,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q67202633,Q67202633,Франтишек Ладислав Челаковский,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q60875748,Down the Street to 301,Джек Клемент,кантри,США,,1960-06-01T00:00:00Z,Джонни Кэш,
http://www.wikidata.org/entity/Q67202519,Q67202519,Людвик Куба,,Австро-Венгрия,,1887-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q67202516,Q67202516,Людвик Куба,,Австро-Венгрия,,1887-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q94451280,Girl in Saskatoon,Джонни Кэш,рок-н-ролл,США,,1960-12-01T00:00:00Z,Джонни Кэш,
http://www.wikidata.org/entity/Q93894857,Happy to Be with You,Мерл Килгор,кантри,США,,1965-10-11T00:00:00Z,Джонни Кэш,
http://www.wikidata.org/entity/Q67202606,Q67202606,Франтишек Ладислав Челаковский,,Австрийская империя,,,,Q67202605
http://www.wikidata.org/entity/Q67202607,Q67202607,Франтишек Ладислав Челаковский,,Австрийская империя,,,,Q67202605
http://www.wikidata.org/entity/Q93725731,Austin Prison,Джонни Кэш,кантри,США,,1966-05-31T00:00:00Z,Джонни Кэш,
http://www.wikidata.org/entity/Q67202608,Q67202608,Франтишек Ладислав Челаковский,,Австрийская империя,,,,Q67202605
http://www.wikidata.org/entity/Q67202609,Q67202609,Франтишек Ладислав Челаковский,,Австрийская империя,,,,Q67202605
http://www.wikidata.org/entity/Q67202615,Q67202615,Франтишек Ладислав Челаковский,,Австрийская империя,,,,Q67202605
http://www.wikidata.org/entity/Q67202613,Q67202613,Франтишек Ладислав Челаковский,,Австрийская империя,,,,Q67202605
http://www.wikidata.org/entity/Q67202616,Q67202616,Франтишек Ладислав Челаковский,,Австрийская империя,,,,Q67202605
http://www.wikidata.org/entity/Q94792023,Rosanna's Going Wild,Джун Картер,кантри,США,,1967-11-01T00:00:00Z,Джонни Кэш,
http://www.wikidata.org/entity/Q64712098,Q64712098,Карел Яромир Эрбен,,Австро-Венгрия,,,,
http://www.wikidata.org/entity/Q64712098,Q64712098,Карел Яромир Эрбен,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q67202514,Písně bosensko-hercegovské,Людвик Куба,,Австрийская империя,,1927-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q94792023,Rosanna's Going Wild,Анита Картер,кантри,США,,1967-11-01T00:00:00Z,Джонни Кэш,
http://www.wikidata.org/entity/Q95593267,Papa Was a Good Man,Hal Bynum,кантри,США,,1971-09-01T00:00:00Z,Джонни Кэш,
http://www.wikidata.org/entity/Q107351310,Q107351310,http://www.wikidata.org/.well-known/genid/3dce191434655f6e707ed1c27e4041ae,,,,,,
http://www.wikidata.org/entity/Q107351311,Q107351311,http://www.wikidata.org/.well-known/genid/e889a62877d0bed73d1f30a9e30c58e8,,,,,,
http://www.wikidata.org/entity/Q107351309,Q107351309,http://www.wikidata.org/.well-known/genid/cd3ebcad3a453ba19ddf1bf652c8d7e1,,,,,,
http://www.wikidata.org/entity/Q107351314,Q107351314,http://www.wikidata.org/.well-known/genid/cbcb10559e6ab3c04d30164bfefaa2e7,,,,,,
http://www.wikidata.org/entity/Q107351315,Q107351315,http://www.wikidata.org/.well-known/genid/78f161c593943e4056ce9cc40008ea88,,,,,,
http://www.wikidata.org/entity/Q107351312,Q107351312,http://www.wikidata.org/.well-known/genid/afccab40119d0bf306963a9bb49b72bc,,,,,,
http://www.wikidata.org/entity/Q107351313,Q107351313,http://www.wikidata.org/.well-known/genid/8cb506c46a192f87a72198f0215b20fe,,,,,,
http://www.wikidata.org/entity/Q107351318,Q107351318,http://www.wikidata.org/.well-known/genid/fc614717884940acb910a55b794f22ac,,,,,,
http://www.wikidata.org/entity/Q107351319,Q107351319,http://www.wikidata.org/.well-known/genid/8da8b550b875c9b73662ef09829b90ec,,,,,,
http://www.wikidata.org/entity/Q107351316,Q107351316,http://www.wikidata.org/.well-known/genid/aecb97fe5b92774b80ab499997430600,,,,,,
http://www.wikidata.org/entity/Q107351317,Q107351317,http://www.wikidata.org/.well-known/genid/86b84d87d1314691a1e6080b754f3c5a,,,,,,
http://www.wikidata.org/entity/Q107351320,Q107351320,http://www.wikidata.org/.well-known/genid/fc9fecf5bf8586e08b597eab4ffd9cb7,,,,,,
http://www.wikidata.org/entity/Q107248219,Blijf bij mij,Guus Westdorp,Недерпоп,Королевство Нидерландов,186,2021-06-21T00:00:00Z,Ruth Jacott,
http://www.wikidata.org/entity/Q106978193,The Great Escape,Патрик Леонард,кантри-рок,США,159,2006-05-19T00:00:00Z,Ильзе ДеЛанж,
http://www.wikidata.org/entity/Q67202576,Q67202576,Юрай Трановский,,,,,,
http://www.wikidata.org/entity/Q95751764,I Will Rock and Roll with You,Джонни Кэш,кантри,США,,1978-01-01T00:00:00Z,Джонни Кэш,
http://www.wikidata.org/entity/Q95058858,Q95058858,Наоми Шемер,,Израиль,,1971-04-01T00:00:00Z,Lehakat Pikud haDarom,
http://www.wikidata.org/entity/Q115135859,Q115135859,Шломо Ибн Гебироль,Q5977131,Кордовский халифат,,,,
http://www.wikidata.org/entity/Q20196095,Follow Me,Hal Shaper,поп-музыка,ЮАР,,1982-01-01T00:00:00Z,Piet Veerman,
http://www.wikidata.org/entity/Q106989898,Took a Hit,Racoon,поп-рок,,204,2011-07-29T00:00:00Z,Racoon,
http://www.wikidata.org/entity/Q20741037,Doin' La Bamba,Werner Theunissen,рок-н-ролл,Королевство Нидерландов,,1980-01-01T00:00:00Z,Pussycat,
http://www.wikidata.org/entity/Q94662380,Bad News,Джон Лаудермилк,кантри,США,,1964-06-01T00:00:00Z,Джонни Кэш,
http://www.wikidata.org/entity/Q107348236,Sunflower,Rex Orange County,поп-музыка,Великобритания,253,2017-03-22T00:00:00Z,Rex Orange County,
http://www.wikidata.org/entity/Q62618726,Píseň novou Pánu zpívejte,Jiři Strejc,,,,,,
http://www.wikidata.org/entity/Q107248219,Blijf bij mij,Guus Westdorp,Недерпоп,Королевство Нидерландов,186,2021-06-21T00:00:00Z,Пауль де Леув,
http://www.wikidata.org/entity/Q92025297,I Can't Seem to Say Goodbye,Дональд Робертсон,кантри,США,,1970-01-01T00:00:00Z,Джери Ли Льюис,
http://www.wikidata.org/entity/Q20741058,Une Chambre Pour La Nuit,Werner Theunissen,поп-музыка,Королевство Нидерландов,,1981-01-01T00:00:00Z,Pussycat,
http://www.wikidata.org/entity/Q20741062,Lovers of a Kind,Andy Arthurs,электронная музыка,,,1983-01-01T00:00:00Z,Pussycat,
http://www.wikidata.org/entity/Q86102150,Q86102150,http://www.wikidata.org/.well-known/genid/e3a108251bdc5d92be08b6f4680bcee3,,,,,,
http://www.wikidata.org/entity/Q20736263,Georgie,Werner Theunissen,кантри-рок,Королевство Нидерландов,,1976-01-01T00:00:00Z,Pussycat,
http://www.wikidata.org/entity/Q20196095,Follow Me,Hal Shaper,Palingsound,ЮАР,,1982-01-01T00:00:00Z,Piet Veerman,
http://www.wikidata.org/entity/Q115612955,Supa Dupa Diva,E-Tribe,K-pop,Республика Корея,,2011-01-04T00:00:00Z,Даль Шабет,Supa Dupa Diva
http://www.wikidata.org/entity/Q20679648,I've Got Dreams to Remember,Zelma Redding,фанк,США,,1968-01-01T00:00:00Z,Отис Реддинг,
http://www.wikidata.org/entity/Q20196095,Follow Me,Hal Shaper,поп-музыка,ЮАР,,1982-01-01T00:00:00Z,Демис Руссос,
http://www.wikidata.org/entity/Q107248219,Blijf bij mij,Guus Westdorp,соул,Королевство Нидерландов,186,2021-06-21T00:00:00Z,Ruth Jacott,
http://www.wikidata.org/entity/Q94662380,Bad News,Джон Лаудермилк,кантри,США,,1964-06-01T00:00:00Z,Джон Лаудермилк,
http://www.wikidata.org/entity/Q20679648,I've Got Dreams to Remember,Joe Rock,соул,США,,1968-01-01T00:00:00Z,Отис Реддинг,
http://www.wikidata.org/entity/Q20196095,Follow Me,Hal Shaper,Palingsound,ЮАР,,1982-01-01T00:00:00Z,Демис Руссос,
http://www.wikidata.org/entity/Q95216374,Singing in Viet Nam Talking Blues,Джонни Кэш,кантри,США,,1971-01-01T00:00:00Z,Джонни Кэш,
http://www.wikidata.org/entity/Q20741062,Lovers of a Kind,Ховард Гудолл,электронная музыка,Великобритания,,1983-01-01T00:00:00Z,Pussycat,
http://www.wikidata.org/entity/Q20740982,Let Freedom Range,Werner Theunissen,поп-музыка,Королевство Нидерландов,,1979-01-01T00:00:00Z,Pussycat,
http://www.wikidata.org/entity/Q107011434,Q107011434,Gerrit den Braber,Недерпоп,Королевство Нидерландов,169,1975-10-01T00:00:00Z,"Ван ден Бос, Конни",
http://www.wikidata.org/entity/Q20741059,Teenage Queenie,Werner Theunissen,кантри-рок,Королевство Нидерландов,,1981-01-01T00:00:00Z,Pussycat,
http://www.wikidata.org/entity/Q107169230,Luna,Romano Musumarra,классический кроссовер,Италия,238,2000-05-15T00:00:00Z,Алессандро Сафина,
http://www.wikidata.org/entity/Q107348236,Sunflower,Rex Orange County,фанк,Великобритания,253,2017-03-22T00:00:00Z,Rex Orange County,
http://www.wikidata.org/entity/Q20741037,Doin' La Bamba,Werner Theunissen,латиноамериканская поп-музыка,Королевство Нидерландов,,1980-01-01T00:00:00Z,Pussycat,
http://www.wikidata.org/entity/Q106989898,Took a Hit,Racoon,поп-рок,,204,2011-07-29T00:00:00Z,Wouter Van Belle,
http://www.wikidata.org/entity/Q67202605,Q67202605,Милота-Здирад Поляк,,,,,,Slowanské národnj pjsně
http://www.wikidata.org/entity/Q107048674,Room to Move,Джон Мейолл,блюз,Великобритания,172,1970-01-23T00:00:00Z,Джон Мейолл,
http://www.wikidata.org/entity/Q20741058,Une Chambre Pour La Nuit,Werner Theunissen,рок-н-ролл,Королевство Нидерландов,,1981-01-01T00:00:00Z,Pussycat,
http://www.wikidata.org/entity/Q20740373,Hey Joe,Werner Theunissen,кантри-рок,Королевство Нидерландов,,1978-01-01T00:00:00Z,Pussycat,
http://www.wikidata.org/entity/Q20738858,I'll Be Your Woman,Werner Theunissen,баллада,Королевство Нидерландов,,1977-01-01T00:00:00Z,Pussycat,
http://www.wikidata.org/entity/Q107248219,Blijf bij mij,Lisa Boray,Недерпоп,Королевство Нидерландов,186,2021-06-21T00:00:00Z,Ruth Jacott,
http://www.wikidata.org/entity/Q107004142,We Are One,Ильзе ДеЛанж,поп-музыка,Королевство Нидерландов,,2012-01-01T00:00:00Z,Ильзе ДеЛанж,
http://www.wikidata.org/entity/Q20740943,Daddy,Werner Theunissen,поп-музыка,Королевство Нидерландов,,1979-01-01T00:00:00Z,Pussycat,
http://www.wikidata.org/entity/Q104977238,Q104977238,http://www.wikidata.org/.well-known/genid/7a77d3e19ac982b7fa6ab8d04f0f5bf2,,,,,,
http://www.wikidata.org/entity/Q20740262,If You Ever Come to Amsterdam,Werner Theunissen,поп-музыка,Королевство Нидерландов,,1977-01-01T00:00:00Z,Pussycat,
http://www.wikidata.org/entity/Q107248219,Blijf bij mij,Guus Westdorp,соул,Королевство Нидерландов,186,2021-06-21T00:00:00Z,Пауль де Леув,
http://www.wikidata.org/entity/Q87229835,Ghen,Khắc Hưng,поп-музыка,,321,2017-05-23T00:00:00Z,Erik,
http://www.wikidata.org/entity/Q87229835,Ghen,Khắc Hưng,поп-музыка,,321,2017-05-23T00:00:00Z,Min,
http://www.wikidata.org/entity/Q94662380,Bad News,Джон Лаудермилк,кантри,США,,1963-01-01T00:00:00Z,Джонни Кэш,
http://www.wikidata.org/entity/Q107011434,Q107011434,Jud Strunk,Недерпоп,США,169,1975-10-01T00:00:00Z,"Ван ден Бос, Конни",
http://www.wikidata.org/entity/Q99972939,Q99972939,Адам Вацлав Михна,,,,,,
http://www.wikidata.org/entity/Q99972941,Q99972941,Адам Вацлав Михна,,,,,,
http://www.wikidata.org/entity/Q99972944,Q99972944,Адам Вацлав Михна,,,,,,
http://www.wikidata.org/entity/Q92050379,Sometimes a Memory Ain't Enough,Stan Kesler,кантри,США,,1973-01-01T00:00:00Z,Джери Ли Льюис,
http://www.wikidata.org/entity/Q94662380,Bad News,Джон Лаудермилк,кантри,США,,1963-01-01T00:00:00Z,Джон Лаудермилк,
http://www.wikidata.org/entity/Q20679648,I've Got Dreams to Remember,Joe Rock,фанк,США,,1968-01-01T00:00:00Z,Отис Реддинг,
http://www.wikidata.org/entity/Q107248219,Blijf bij mij,Lisa Boray,Недерпоп,Королевство Нидерландов,186,2021-06-21T00:00:00Z,Пауль де Леув,
